subject,professor,room,weekday,start_time,end_tim
디지털포렌식개론,김준호,102-338(학술/문화관 K338 338 강의실),목,18:50,21:30
운영체제,허지민,102-338(학술/문화관 K338 338 강의실),금,18:50,21:30
융합보안학자기설계형후학습경로개발,박상진,202-378(사회과학/경영관 L302 강의실),토,16:00,18:50
인문약학,권경희,1103-133(약학관  다목적홀 대강당_스마트),수,09:30,11:30
의약통계학,금영삼,1103-304(약학관 304 강의실),수,14:30,16:30
약학개론,김상건,1103-304(약학관 304 강의실),목,10:00,12:00
유기화학1,최원준,1103-304(약학관 304 강의실),수,13:00,14:30
유기화학1,최원준,1103-304(약학관 304 강의실),수,13:00,14:30
유기화학1,최원준,1103-304(약학관 304 강의실),목,13:00,14:30
유기화학1,최원준,1103-304(약학관 304 강의실),목,13:00,14:30
육상지도법,김정섭,502-143(체육관 113 경기장),월,09:00,12:00
생활체육과현장학습,채재성,501-302(학림관 J310 강의실),화,15:00,18:00
태권도지도법,이상현,502-B111(체육관 B103 운동기능학습장2),금,10:00,12:00
체육교육개론,유제광,501-139(학림관 J103 강의실),화,10:00,11:30
체육교육개론,유제광,501-139(학림관 J103 강의실),화,10:00,11:30
체육교육개론,유제광,501-139(학림관 J103 강의실),목,10:00,11:30
체육교육개론,유제광,501-139(학림관 J103 강의실),목,10:00,11:30
체육교육개론,채재성,407-B127(정보문화관P P207 강의실),화,10:00,11:30
체육교육개론,채재성,501-350(학림관 J309 강의실),화,10:00,11:30
체육교육개론,채재성,407-B127(정보문화관P P207 강의실),목,10:00,11:30
체육교육개론,채재성,501-350(학림관 J309 강의실),목,10:00,11:30
체육사·철학,김정환,501-139(학림관 J103 강의실),금,13:00,16:00
체육사·철학,서정운,501-350(학림관 J309 강의실),금,13:00,16:00
신체활동리터러시,김수경,502-B131(체육관 B105 운동기능학습장4(전문무용)),수,13:00,15:00
스포츠예술복지,손재현,501-139(학림관 J103 강의실),수,15:00,18:00
윤리학,심지원,307-250(명진관 A250 강의실_스마트),수,15:00,18:00
논리학,박민미,303-143(법학/만해관 B158 강의실),월,10:30,12:00
논리학,박민미,303-143(법학/만해관 B158 강의실),월,10:30,12:00
논리학,박민미,303-143(법학/만해관 B158 강의실),목,10:30,12:00
논리학,박민미,303-143(법학/만해관 B158 강의실),목,10:30,12:00
철학의 문제들,허유선,307-250(명진관 A250 강의실_스마트),화,12:00,13:30
철학의 문제들,허유선,307-250(명진관 A250 강의실_스마트),화,12:00,13:30
철학의 문제들,허유선,307-250(명진관 A250 강의실_스마트),금,12:00,13:30
철학의 문제들,허유선,307-250(명진관 A250 강의실_스마트),금,12:00,13:30
지식과 현실,김진영,307-250(명진관 A250 강의실_스마트),월,15:30,18:25
서양철학 1,박민미,303-143(법학/만해관 B158 강의실),월,12:00,13:30
서양철학 1,박민미,303-143(법학/만해관 B158 강의실),월,12:00,13:30
서양철학 1,박민미,303-143(법학/만해관 B158 강의실),목,12:00,13:30
서양철학 1,박민미,303-143(법학/만해관 B158 강의실),목,12:00,13:30
인공지능 시대의 과학·철학·종교,김영진,307-250(명진관 A250 강의실_스마트),월,13:30,15:00
인공지능 시대의 과학·철학·종교,김영진,307-250(명진관 A250 강의실_스마트),월,13:30,15:00
인공지능 시대의 과학·철학·종교,김영진,307-250(명진관 A250 강의실_스마트),목,13:30,15:00
인공지능 시대의 과학·철학·종교,김영진,307-250(명진관 A250 강의실_스마트),목,13:30,15:00
중국철학사,이승원,307-250(명진관 A250 강의실_스마트),화,10:30,12:00
중국철학사,이승원,307-250(명진관 A250 강의실_스마트),화,10:30,12:00
중국철학사,이승원,307-250(명진관 A250 강의실_스마트),금,10:30,12:00
중국철학사,이승원,307-250(명진관 A250 강의실_스마트),금,10:30,12:00
노장철학,유병래,303-143(법학/만해관 B158 강의실),금,13:30,16:30
역학1,곽보근,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트),월,12:30,14:00
역학1,곽보근,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트),월,12:30,14:00
역학1,곽보근,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트),수,11:00,12:30
역학1,곽보근,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트),수,11:00,12:30
역학및현대물리실험,정권범,308-340(과학관  현대물리학실험실/역학실험실),목,12:30,15:30
물리약학1,안희철,1103-317(약학관 317 강의실),목,12:30,14:00
물리약학1,안희철,1103-317(약학관 317 강의실),목,12:30,14:00
물리약학1,안희철,1103-317(약학관 317 강의실),금,10:30,12:00
물리약학1,안희철,1103-317(약학관 317 강의실),금,10:30,12:00
유기약화학,최원준,1103-317(약학관 317 강의실),월,09:00,10:30
유기약화학,최원준,1103-317(약학관 317 강의실),월,09:00,10:30
유기약화학,최원준,1103-317(약학관 317 강의실),수,15:00,16:30
유기약화학,최원준,1103-317(약학관 317 강의실),수,15:00,16:30
생약학1,김현우,1103-317(약학관 317 강의실),수,09:00,10:30
생약학1,김현우,1103-317(약학관 317 강의실),수,09:00,10:30
생약학1,김현우,1103-317(약학관 317 강의실),금,13:00,14:30
생약학1,김현우,1103-317(약학관 317 강의실),금,13:00,14:30
해부학,강태진,1103-317(약학관 317 강의실),화,10:00,12:00
약품미생물학,이충호,1103-317(약학관 317 강의실),화,13:00,14:30
약품미생물학,이충호,1103-317(약학관 317 강의실),화,13:00,14:30
약품미생물학,이충호,1103-317(약학관 317 강의실),금,09:00,10:30
약품미생물학,이충호,1103-317(약학관 317 강의실),금,09:00,10:30
약학실습1,금영삼,1103-317(약학관 317 강의실),월,13:00,17:00
약품분석학1,김영우,1103-317(약학관 317 강의실),화,14:30,16:00
약품분석학1,김영우,1103-317(약학관 317 강의실),화,14:30,16:00
약품분석학1,김영우,1103-317(약학관 317 강의실),목,10:00,11:30
약품분석학1,김영우,1103-317(약학관 317 강의실),목,10:00,11:30
약품생화학1,금영삼,1103-317(약학관 317 강의실),월,10:30,12:00
약품생화학1,금영삼,1103-317(약학관 317 강의실),월,10:30,12:00
약품생화학1,금영삼,1103-317(약학관 317 강의실),수,10:30,12:00
약품생화학1,금영삼,1103-317(약학관 317 강의실),수,10:30,12:00
약학개론,김상건,1103-317(약학관 317 강의실),수,13:00,15:00
국제정치입문,우정무,201-309(사회과학/경영관 M303 강의실_스마트),월,09:00,10:30
국제정치입문,우정무,201-309(사회과학/경영관 M303 강의실_스마트),월,09:00,10:30
국제정치입문,우정무,201-309(사회과학/경영관 M303 강의실_스마트),수,09:00,10:30
국제정치입문,우정무,201-309(사회과학/경영관 M303 강의실_스마트),수,09:00,10:30
국제정치입문,케네스윌슨,201-343(사회과학/경영관 M331 사과대 대학원 강의실),월,14:00,15:30
국제정치입문,케네스윌슨,201-309(사회과학/경영관 M303 강의실_스마트),월,14:00,15:30
국제정치입문,케네스윌슨,201-343(사회과학/경영관 M331 사과대 대학원 강의실),수,14:00,15:30
국제정치입문,케네스윌슨,201-309(사회과학/경영관 M303 강의실_스마트),수,14:00,15:30
주니어세미나(배리어프리존 운영실무),김민수,201-322(사회과학/경영관 M306 강의실_스마트),화,18:00,18:50
정치자료를통한빅데이터분석입문,김준석,303-214(법학/만해관 B264 (B) 공용컴퓨터실),화,14:00,17:00
멘토프로그램(지방의회 입법전문가 양성기초),김민수,201-322(사회과학/경영관 M306 강의실_스마트),수,18:00,18:50
산학융합종합설계(국회입법전문가과정),김민수,201-322(사회과학/경영관 M306 강의실_스마트),목,18:00,18:50
글로벌위기시대의한국과세계정치,김준석,201-317(사회과학/경영관 M305 강의실),수,10:30,13:30
무술,이문규,502-B107(체육관 B102 운동기능학습장1),화,14:00,16:00
경찰과사회,곽대경,207-222(혜화관 222 주윤식 강의실(222강의실)_스마트),수,14:00,17:00
범죄예방론,임준태,207-222(혜화관 222 주윤식 강의실(222강의실)_스마트),월,13:00,16:00
범죄수사론,임준태,207-222(혜화관 222 주윤식 강의실(222강의실)_스마트),화,10:00,13:00
경찰체육실습Ⅰ,이문규,502-B107(체육관 B102 운동기능학습장1),월,17:00,18:50
경찰체육실습Ⅰ,이종우,502-B111(체육관 B103 운동기능학습장2),화,13:00,15:00
경찰체육실습Ⅰ,이문규,502-B107(체육관 B102 운동기능학습장1),화,16:00,18:00
경찰체육실습Ⅰ,이문규,502-B107(체육관 B102 운동기능학습장1),수,17:00,18:50
현대물리학1,김형상,308-303(과학관 D303 강의실),월,14:00,15:30
현대물리학1,김형상,308-303(과학관 D303 강의실),월,14:00,15:30
현대물리학1,김형상,308-303(과학관 D303 강의실),수,14:00,15:30
현대물리학1,김형상,308-303(과학관 D303 강의실),수,14:00,15:30
기초전자회로및실습1,송민규,401-3106(신공학관(기숙사) 3106 강의실_스마트),화,13:00,15:00
기초전자회로및실습1,송민규,401-3106(신공학관(기숙사) 3106 강의실_스마트),화,13:00,15:00
기초전자회로및실습1,송민규,401-3106(신공학관(기숙사) 3106 강의실_스마트),금,11:00,13:00
기초전자회로및실습1,송민규,401-3106(신공학관(기숙사) 3106 강의실_스마트),금,11:00,13:00
정책학개론,우창빈,201-436(사회과학/경영관 M436 강의실),월,16:30,19:15
행정조사론,주창범,201-317(사회과학/경영관 M305 강의실),월,10:30,12:00
행정조사론,주창범,201-317(사회과학/경영관 M305 강의실),월,10:30,12:00
행정조사론,주창범,201-317(사회과학/경영관 M305 강의실),목,16:30,18:00
행정조사론,주창범,201-317(사회과학/경영관 M305 강의실),목,16:30,18:00
조직관리론,박상관,201-226(사회과학/경영관 M216 강의실),화,16:30,19:15
컴퓨터시스템,김경열,407-203(정보문화관P P401 강의실_스마트),화,09:00,10:30
컴퓨터시스템,김경열,407-203(정보문화관P P401 강의실_스마트),화,09:00,10:30
컴퓨터시스템,김경열,407-203(정보문화관P P401 강의실_스마트),목,09:00,10:30
컴퓨터시스템,김경열,407-203(정보문화관P P401 강의실_스마트),목,09:00,10:30
파이썬프로그래밍,장혜령,407-224(정보문화관P P403 컴퓨터실습실2),화,10:00,12:00
파이썬프로그래밍,장혜령,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),화,10:00,12:00
파이썬프로그래밍,장혜령,407-224(정보문화관P P403 컴퓨터실습실2),목,10:00,12:00
파이썬프로그래밍,장혜령,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),목,10:00,12:00
파이썬프로그래밍,황우섭,407-226(정보문화관P P404 강의실),화,15:00,17:00
파이썬프로그래밍,황우섭,408-229(정보문화관Q Q202 컴퓨터실습실),화,15:00,17:00
파이썬프로그래밍,황우섭,407-226(정보문화관P P404 강의실),목,15:00,17:00
파이썬프로그래밍,황우섭,408-229(정보문화관Q Q202 컴퓨터실습실),목,15:00,17:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),월,13:00,15:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),월,13:00,15:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),수,13:00,15:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),수,13:00,15:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),월,15:00,17:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),월,15:00,17:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),수,15:00,17:00
자료구조및알고리즘1,이길섭,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),수,15:00,17:00
융합프로그래밍1,한웅진,407-226(정보문화관P P404 강의실),화,10:00,12:00
융합프로그래밍1,한웅진,408-229(정보문화관Q Q202 컴퓨터실습실),화,10:00,12:00
융합프로그래밍1,한웅진,407-226(정보문화관P P404 강의실),목,10:00,12:00
융합프로그래밍1,한웅진,408-229(정보문화관Q Q202 컴퓨터실습실),목,10:00,12:00
융합프로그래밍1,한웅진,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),화,13:00,15:00
융합프로그래밍1,한웅진,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),화,13:00,15:00
융합프로그래밍1,한웅진,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),목,13:00,15:00
융합프로그래밍1,한웅진,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),목,13:00,15:00
융합프로그래밍2,김경열,408-229(정보문화관Q Q202 컴퓨터실습실),월,09:00,11:00
융합프로그래밍2,김경열,407-203(정보문화관P P401 강의실_스마트),월,09:00,11:00
융합프로그래밍2,김경열,408-229(정보문화관Q Q202 컴퓨터실습실),수,09:00,11:00
융합프로그래밍2,김경열,407-203(정보문화관P P401 강의실_스마트),수,09:00,11:00
오픈소스소프트웨어실습,김동호,407-226(정보문화관P P404 강의실),화,13:00,15:00
오픈소스소프트웨어실습,김동호,407-224(정보문화관P P403 컴퓨터실습실2),화,13:00,15:00
오픈소스소프트웨어실습,김동호,407-226(정보문화관P P404 강의실),목,13:00,15:00
오픈소스소프트웨어실습,김동호,407-224(정보문화관P P403 컴퓨터실습실2),목,13:00,15:00
석조,염시권,204-209(수영장  조소2 실기실),목,14:00,17:00
기초조소1,박영철,204-214(수영장  조소1 실기실),수,14:00,17:00
소조1,신종훈,204-114(수영장  조소4 실기실),수,14:00,17:00
재료기법1,진우혜,204-114(수영장  조소4 실기실),화,14:00,17:00
산학융합종합설계(아트 콜라보레이션),송남이,201-136(사회과학/경영관 M136 강의실),화,12:00,13:00
반도체기초및실습,임현식,401-3106(신공학관(기숙사) 3106 강의실_스마트),화,10:30,12:30
반도체기초및실습,임현식,401-2166(신공학관(기숙사) 2166 강의실),화,10:30,12:30
반도체기초및실습,임현식,401-3106(신공학관(기숙사) 3106 강의실_스마트),목,10:30,12:30
반도체기초및실습,임현식,401-2166(신공학관(기숙사) 2166 강의실),목,10:30,12:30
반도체기초및실습,임현식,401-2166(신공학관(기숙사) 2166 강의실),화,16:00,18:00
반도체기초및실습,임현식,401-3106(신공학관(기숙사) 3106 강의실_스마트),화,16:00,18:00
반도체기초및실습,임현식,401-2166(신공학관(기숙사) 2166 강의실),목,16:00,18:00
반도체기초및실습,임현식,401-3106(신공학관(기숙사) 3106 강의실_스마트),목,16:00,18:00
신호해석,정웅,401-3106(신공학관(기숙사) 3106 강의실_스마트),월,16:00,17:30
신호해석,정웅,401-3106(신공학관(기숙사) 3106 강의실_스마트),월,16:00,17:30
신호해석,정웅,401-3106(신공학관(기숙사) 3106 강의실_스마트),금,13:00,14:30
신호해석,정웅,401-3106(신공학관(기숙사) 3106 강의실_스마트),금,13:00,14:30
반도체와현대문명,김득영,307-124(명진관  첨단강의실_스마트),화,16:00,18:00
사회학의이해,김종철,201-322(사회과학/경영관 M306 강의실_스마트),수,09:00,12:00
정보기술의 발달과 사회적 관계,허윤정,201-322(사회과학/경영관 M306 강의실_스마트),월,09:00,12:00
지역사회의이해,김종철,201-322(사회과학/경영관 M306 강의실_스마트),수,15:00,18:00
사회복지실천론,윤여원,202-356(사회과학/경영관 L309 강의실),수,14:30,16:00
사회복지실천론,윤여원,202-356(사회과학/경영관 L309 강의실),수,14:30,16:00
사회복지실천론,윤여원,202-356(사회과학/경영관 L309 강의실),수,16:00,17:30
사회복지실천론,윤여원,202-356(사회과학/경영관 L309 강의실),수,16:00,17:30
사회복지학개론,홍송이,202-356(사회과학/경영관 L309 강의실),목,14:30,16:00
사회복지학개론,홍송이,202-356(사회과학/경영관 L309 강의실),목,14:30,16:00
사회복지학개론,홍송이,202-356(사회과학/경영관 L309 강의실),목,16:00,17:30
사회복지학개론,홍송이,202-356(사회과학/경영관 L309 강의실),목,16:00,17:30
사회복지윤리와철학,김형용,202-356(사회과학/경영관 L309 강의실),화,13:00,14:30
사회복지윤리와철학,김형용,202-356(사회과학/경영관 L309 강의실),화,13:00,14:30
사회복지윤리와철학,김형용,202-356(사회과학/경영관 L309 강의실),목,13:00,14:30
사회복지윤리와철학,김형용,202-356(사회과학/경영관 L309 강의실),목,13:00,14:30
빈곤론,김학주,202-356(사회과학/경영관 L309 강의실),월,09:30,11:00
빈곤론,김학주,202-356(사회과학/경영관 L309 강의실),월,09:30,11:00
빈곤론,김학주,202-356(사회과학/경영관 L309 강의실),수,09:30,11:00
빈곤론,김학주,202-356(사회과학/경영관 L309 강의실),수,09:30,11:00
생활체육의이해,성제훈,102-437(학술/문화관 K437 437 강의실),수,19:40,21:30
스포츠법과윤리,이완영,102-454(학술/문화관 K454 454 강의실),목,19:40,21:30
전공실기3,안효연,A41098001(기타건물  대운동장),목,14:00,16:00
전공실기3,안효연,A41098001(기타건물  대운동장),목,14:00,16:00
취창업전공세미나,염희옥,102-456(학술/문화관 K456 456 강의실),월,14:30,16:30
스포츠과학과정보처리,이기혁,102-211(학술/문화관 K211 (K) 공용컴퓨터실),화,18:00,19:40
스포츠안전관리,고덕한,102-344(학술/문화관 K344 344 강의실),월,18:50,20:30
스포츠마사지,강의수,102-356(학술/문화관 K356 356 강의실),화,19:40,21:30
기능해부학,최문영,102-445(학술/문화관 K445 445 강의실),목,18:00,19:40
신체활동과힐링,김도희,303-208(법학/만해관 B262 좌선실),수,19:40,21:30
신입생세미나,정진욱,201-134(사회과학/경영관 M134 강의실),월,14:30,17:30
필라테스,김도희,303-208(법학/만해관 B262 좌선실),수,18:00,19:40
스포츠문화와트렌드,성제훈,102-437(학술/문화관 K437 437 강의실),수,18:00,19:40
장애인스포츠의이해,임상훈,102-454(학술/문화관 K454 454 강의실),수,18:00,19:40
프로그래밍및실습2,최성은,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),화,11:00,13:00
프로그래밍및실습2,최성은,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),화,11:00,13:00
프로그래밍및실습2,최성은,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),목,12:00,14:00
프로그래밍및실습2,최성은,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),목,12:00,14:00
프로그래밍및실습2,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),목,16:00,18:00
프로그래밍및실습2,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),목,16:00,18:00
프로그래밍및실습2,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,16:00,18:00
프로그래밍및실습2,이선우,102-211(학술/문화관 K211 (K) 공용컴퓨터실),금,16:00,18:00
수리통계학1,안홍엽,307-124(명진관  첨단강의실_스마트),월,10:30,12:00
수리통계학1,안홍엽,307-124(명진관  첨단강의실_스마트),월,10:30,12:00
수리통계학1,안홍엽,307-124(명진관  첨단강의실_스마트),수,10:30,12:00
수리통계학1,안홍엽,307-124(명진관  첨단강의실_스마트),수,10:30,12:00
선형계획법,안홍엽,307-124(명진관  첨단강의실_스마트),월,09:00,10:30
선형계획법,안홍엽,307-124(명진관  첨단강의실_스마트),월,09:00,10:30
선형계획법,안홍엽,307-124(명진관  첨단강의실_스마트),수,09:00,10:30
선형계획법,안홍엽,307-124(명진관  첨단강의실_스마트),수,09:00,10:30
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),화,13:00,15:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),화,13:00,15:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),수,13:00,15:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),수,13:00,15:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),화,15:00,17:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),화,15:00,17:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),수,15:00,17:00
통계수학및R실습,이영섭,308-107(과학관  컴퓨터실습실 AH),수,15:00,17:00
서베이리서치개론및실습,김선웅,307-321(명진관 A321 강의실),목,10:30,12:00
서베이리서치개론및실습,김선웅,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),목,10:30,12:00
서베이리서치개론및실습,김선웅,307-321(명진관 A321 강의실),금,10:30,12:00
서베이리서치개론및실습,김선웅,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),금,10:30,12:00
연극개론,신영섭,102-247(학술/문화관 K247 학명세미나실_스마트),화,11:00,12:30
연극개론,신영섭,102-247(학술/문화관 K247 학명세미나실_스마트),화,11:00,12:30
연극개론,신영섭,102-247(학술/문화관 K247 학명세미나실_스마트),목,11:00,12:30
연극개론,신영섭,102-247(학술/문화관 K247 학명세미나실_스마트),목,11:00,12:30
프로덕션제작실습1,백연,102-B255(학술/문화관  무용실1),월,10:00,13:00
프로덕션제작실습1,김주원,102-B245(학술/문화관  무용실2),월,10:00,13:00
프로덕션제작실습1,최규선,102-B111(학술/문화관  소극장_스마트),월,10:00,13:00
프로덕션제작실습3,정숙희,102-B240(학술/문화관  연습실3),월,10:00,13:00
프로덕션제작실습3,이수원,102-221(학술/문화관 K221 221 강의실),월,10:00,13:00
프로덕션제작실습3,김영민,102-B260(학술/문화관  연습실1),월,10:00,13:00
연기3,이지은,102-B260(학술/문화관  연습실1),화,10:00,13:00
연기3,권지혜,102-B259(학술/문화관  연습실2),화,10:00,13:00
보이스1,이지은,102-B240(학술/문화관  연습실3),목,14:00,17:00
보이스1,권지혜,102-B260(학술/문화관  연습실1),목,14:00,17:00
뮤지컬보컬1,이광용,102-B260(학술/문화관  연습실1),수,10:00,13:00
뮤지컬보컬1,윤아르나,102-B240(학술/문화관  연습실3),수,10:00,13:00
뮤지컬보컬3,이광용,102-B260(학술/문화관  연습실1),화,14:00,17:00
뮤지컬보컬3,윤아르나,102-B240(학술/문화관  연습실3),화,14:00,17:00
발레1,백연,102-B255(학술/문화관  무용실1),수,14:00,17:00
발레1,김주원,102-B245(학술/문화관  무용실2),수,14:00,17:00
연출1,이동훈,102-B147(학술/문화관 제1세미나 세미나실1),월,14:00,17:00
연출3(어드벤처디자인),신영섭,102-B111(학술/문화관  소극장_스마트),월,14:00,17:00
국제경영입문,이도형,102-342(학술/문화관 K342 342 강의실),토,09:00,11:00
국제경영입문,이도형,102-342(학술/문화관 K342 342 강의실),토,11:00,13:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),월,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),월,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),월,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),화,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),화,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),화,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),수,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),수,08:00,09:00
회계원리,장미령,207-313(혜화관 313 313 강의실_스마트),수,08:00,09:00
회계원리,장미령,102-344(학술/문화관 K344 344 강의실),목,18:50,21:30
무역통계연습,최문성,102-356(학술/문화관 K356 356 강의실),금,18:50,21:30
관리회계,문창진,202-381(사회과학/경영관 L303 강의실),수,15:00,18:00
법인세회계1,양재영,202-471(사회과학/경영관 L401 강의실),수,18:00,20:30
법인세회계1,김상노,202-571(사회과학/경영관 L501 강의실),월,18:00,20:30
법인세회계2,홍영도,202-385(사회과학/경영관 L304 강의실_스마트),수,15:00,18:00
원가회계,정선문,202-397(사회과학/경영관 L308 강의실),화,16:30,18:00
원가회계,정선문,202-397(사회과학/경영관 L308 강의실),화,16:30,18:00
원가회계,정선문,202-397(사회과학/경영관 L308 강의실),목,16:30,18:00
원가회계,정선문,202-397(사회과학/경영관 L308 강의실),목,16:30,18:00
원가회계,노영래,202-571(사회과학/경영관 L501 강의실),화,18:00,20:30
원가회계,노영래,202-571(사회과학/경영관 L501 강의실),수,18:00,20:30
재무제표분석,박청규,202-385(사회과학/경영관 L304 강의실_스마트),화,13:30,15:00
재무제표분석,박청규,202-385(사회과학/경영관 L304 강의실_스마트),화,13:30,15:00
재무제표분석,박청규,202-385(사회과학/경영관 L304 강의실_스마트),목,13:30,15:00
재무제표분석,박청규,202-385(사회과학/경영관 L304 강의실_스마트),목,13:30,15:00
중급회계2,김진선,202-296(사회과학/경영관 209 MBA 201 강의실),목,13:30,16:30
회계감사,박재완,202-296(사회과학/경영관 209 MBA 201 강의실),화,10:30,12:00
회계감사,박재완,202-296(사회과학/경영관 209 MBA 201 강의실),화,10:30,12:00
회계감사,박재완,202-296(사회과학/경영관 209 MBA 201 강의실),목,10:30,12:00
회계감사,박재완,202-296(사회과학/경영관 209 MBA 201 강의실),목,10:30,12:00
회계감사,박재완,202-256(사회과학/경영관 210 MBA 206 강의실),월,13:30,15:00
회계감사,박재완,202-256(사회과학/경영관 210 MBA 206 강의실),월,13:30,15:00
회계감사,박재완,202-256(사회과학/경영관 210 MBA 206 강의실),수,13:30,15:00
회계감사,박재완,202-256(사회과학/경영관 210 MBA 206 강의실),수,13:30,15:00
부가가치세회계,남혜정,202-397(사회과학/경영관 L308 강의실),월,13:30,15:00
부가가치세회계,남혜정,202-397(사회과학/경영관 L308 강의실),월,13:30,15:00
부가가치세회계,남혜정,202-397(사회과학/경영관 L308 강의실),수,13:30,15:00
부가가치세회계,남혜정,202-397(사회과학/경영관 L308 강의실),수,13:30,15:00
고급회계1,권혁진,202-397(사회과학/경영관 L308 강의실),화,18:00,20:30
상법2,박노창,202-296(사회과학/경영관 209 MBA 201 강의실),월,18:00,20:30
회계감사특강,김상노,202-397(사회과학/경영관 L308 강의실),수,18:00,20:30
매체전략론,김효규,102-445(학술/문화관 K445 445 강의실),월,13:30,15:00
매체전략론,김효규,102-445(학술/문화관 K445 445 강의실),월,13:30,15:00
매체전략론,김효규,102-445(학술/문화관 K445 445 강의실),수,13:30,15:00
매체전략론,김효규,102-445(학술/문화관 K445 445 강의실),수,13:30,15:00
홍보제작론,이철한,102-339(학술/문화관 K339 339 강의실),월,10:30,12:00
홍보제작론,이철한,102-339(학술/문화관 K339 339 강의실),월,10:30,12:00
홍보제작론,이철한,102-339(학술/문화관 K339 339 강의실),수,10:30,12:00
홍보제작론,이철한,102-339(학술/문화관 K339 339 강의실),수,10:30,12:00
카피라이팅,최문규,201-122(사회과학/경영관 M122 강의실),화,18:00,20:30
P.R캠페인사례연구,최유진,201-122(사회과학/경영관 M122 강의실),월,10:30,12:00
P.R캠페인사례연구,최유진,201-122(사회과학/경영관 M122 강의실),월,10:30,12:00
P.R캠페인사례연구,최유진,201-122(사회과학/경영관 M122 강의실),수,10:30,12:00
P.R캠페인사례연구,최유진,201-122(사회과학/경영관 M122 강의실),수,10:30,12:00
광고캠페인연구,안홍민,102-338(학술/문화관 K338 338 강의실),월,12:00,13:30
광고캠페인연구,안홍민,102-338(학술/문화관 K338 338 강의실),월,12:00,13:30
광고캠페인연구,안홍민,102-338(학술/문화관 K338 338 강의실),수,12:00,13:30
광고캠페인연구,안홍민,102-338(학술/문화관 K338 338 강의실),수,12:00,13:30
국제홍보론,윤성훈,102-338(학술/문화관 K338 338 강의실),화,16:30,18:00
국제홍보론,윤성훈,102-338(학술/문화관 K338 338 강의실),화,16:30,18:00
국제홍보론,윤성훈,102-338(학술/문화관 K338 338 강의실),목,16:30,18:00
국제홍보론,윤성훈,102-338(학술/문화관 K338 338 강의실),목,16:30,18:00
소비자동기와선택이론,조형오,202-374(사회과학/경영관 L301 강의실),월,10:30,12:00
소비자동기와선택이론,조형오,202-374(사회과학/경영관 L301 강의실),월,10:30,12:00
소비자동기와선택이론,조형오,202-374(사회과학/경영관 L301 강의실),수,10:30,12:00
소비자동기와선택이론,조형오,202-374(사회과학/경영관 L301 강의실),수,10:30,12:00
소비자동기와선택이론,조형오,202-374(사회과학/경영관 L301 강의실),월,13:30,15:00
